match_id,season,start_date,venue,innings,ball,batting_team,bowling_team,striker,non_striker,bowler,runs_off_bat,extras,wides,noballs,byes,legbyes,penalty,wicket_type,player_dismissed,other_wicket_type,other_player_dismissed
1483067,2025,2025-05-04,"Scott Page Field, Vinor",1,0.1,Czech Republic,Cyprus,P Choudhary,Z Franova,D Koralalage,0,1,1,,,,,,,,
1483067,2025,2025-05-04,"Scott Page Field, Vinor",1,0.2,Czech Republic,Cyprus,P Choudhary,Z Franova,D Koralalage,0,1,1,,,,,,,,
1483067,2025,2025-05-04,"Scott Page Field, Vinor",1,0.3,Czech Republic,Cyprus,P Choudhary,Z Franova,D Koralalage,0,1,1,,,,,,,,
1483067,2025,2025-05-04,"Scott Page Field, Vinor",1,0.4,Czech Republic,Cyprus,P Choudhary,Z Franova,D Koralalage,0,1,1,,,,,,,,
1483067,2025,2025-05-04,"Scott Page Field, Vinor",1,0.5,Czech Republic,Cyprus,P Choudhary,Z Franova,D Koralalage,0,0,,,,,,,,,
1483067,2025,2025-05-04,"Scott Page Field, Vinor",1,0.6,Czech Republic,Cyprus,P Choudhary,Z Franova,D Koralalage,1,0,,,,,,,,,
1483067,2025,2025-05-04,"Scott Page Field, Vinor",1,0.7,Czech Republic,Cyprus,Z Franova,P Choudhary,D Koralalage,0,1,1,,,,,,,,
1483067,2025,2025-05-04,"Scott Page Field, Vinor",1,0.8,Czech Republic,Cyprus,Z Franova,P Choudhary,D Koralalage,0,0,,,,,,,,,
1483067,2025,2025-05-04,"Scott Page Field, Vinor",1,0.9,Czech Republic,Cyprus,Z Franova,P Choudhary,D Koralalage,0,0,,,,,,bowled,Z Franova,,
1483067,2025,2025-05-04,"Scott Page Field, Vinor",1,0.10,Czech Republic,Cyprus,T Kolcunova,P Choudhary,D Koralalage,0,0,,,,,,,,,
1483067,2025,2025-05-04,"Scott Page Field, Vinor",1,0.11,Czech Republic,Cyprus,T Kolcunova,P Choudhary,D Koralalage,0,2,2,,,,,,,,
1483067,2025,2025-05-04,"Scott Page Field, Vinor",1,0.12,Czech Republic,Cyprus,P Choudhary,T Kolcunova,D Koralalage,1,0,,,,,,,,,
1483067,2025,2025-05-04,"Scott Page Field, Vinor",1,1.1,Czech Republic,Cyprus,P Choudhary,T Kolcunova,S Dunukedeniya,0,0,,,,,,,,,
1483067,2025,2025-05-04,"Scott Page Field, Vinor",1,1.2,Czech Republic,Cyprus,P Choudhary,T Kolcunova,S Dunukedeniya,2,0,,,,,,,,,
1483067,2025,2025-05-04,"Scott Page Field, Vinor",1,1.3,Czech Republic,Cyprus,P Choudhary,T Kolcunova,S Dunukedeniya,0,1,,,,1,,,,,
1483067,2025,2025-05-04,"Scott Page Field, Vinor",1,1.4,Czech Republic,Cyprus,T Kolcunova,P Choudhary,S Dunukedeniya,0,0,,,,,,caught,T Kolcunova,,
