match_id,season,start_date,venue,innings,ball,batting_team,bowling_team,striker,non_striker,bowler,runs_off_bat,extras,wides,noballs,byes,legbyes,penalty,wicket_type,player_dismissed,other_wicket_type,other_player_dismissed
1483756,2025,2025-05-04,"Terdthai Cricket Ground, Bangkok",1,0.1,Thailand,Hong Kong,A Suwanchonrathi,S Chaturongrattana,Iqra Sahar,0,0,,,,,,,,,
1483756,2025,2025-05-04,"Terdthai Cricket Ground, Bangkok",1,0.2,Thailand,Hong Kong,A Suwanchonrathi,S Chaturongrattana,Iqra Sahar,0,0,,,,,,,,,
1483756,2025,2025-05-04,"Terdthai Cricket Ground, Bangkok",1,0.3,Thailand,Hong Kong,A Suwanchonrathi,S Chaturongrattana,Iqra Sahar,0,0,,,,,,,,,
1483756,2025,2025-05-04,"Terdthai Cricket Ground, Bangkok",1,0.4,Thailand,Hong Kong,A Suwanchonrathi,S Chaturongrattana,Iqra Sahar,1,0,,,,,,,,,
1483756,2025,2025-05-04,"Terdthai Cricket Ground, Bangkok",1,0.5,Thailand,Hong Kong,S Chaturongrattana,A Suwanchonrathi,Iqra Sahar,0,0,,,,,,,,,
1483756,2025,2025-05-04,"Terdthai Cricket Ground, Bangkok",1,0.6,Thailand,Hong Kong,S Chaturongrattana,A Suwanchonrathi,Iqra Sahar,0,0,,,,,,,,,
1483756,2025,2025-05-04,"Terdthai Cricket Ground, Bangkok",1,1.1,Thailand,Hong Kong,A Suwanchonrathi,S Chaturongrattana,M Wai Siu,0,0,,,,,,,,,
1483756,2025,2025-05-04,"Terdthai Cricket Ground, Bangkok",1,1.2,Thailand,Hong Kong,A Suwanchonrathi,S Chaturongrattana,M Wai Siu,0,0,,,,,,,,,
1483756,2025,2025-05-04,"Terdthai Cricket Ground, Bangkok",1,1.3,Thailand,Hong Kong,A Suwanchonrathi,S Chaturongrattana,M Wai Siu,0,0,,,,,,,,,
1483756,2025,2025-05-04,"Terdthai Cricket Ground, Bangkok",1,1.4,Thailand,Hong Kong,A Suwanchonrathi,S Chaturongrattana,M Wai Siu,1,0,,,,,,,,,
1483756,2025,2025-05-04,"Terdthai Cricket Ground, Bangkok",1,1.5,Thailand,Hong Kong,S Chaturongrattana,A Suwanchonrathi,M Wai Siu,0,0,,,,,,,,,
1483756,2025,2025-05-04,"Terdthai Cricket Ground, Bangkok",1,1.6,Thailand,Hong Kong,S Chaturongrattana,A Suwanchonrathi,M Wai Siu,0,0,,,,,,,,,
1483756,2025,2025-05-04,"Terdthai Cricket Ground, Bangkok",1,2.1,Thailand,Hong Kong,A Suwanchonrathi,S Chaturongrattana,Iqra Sahar,2,0,,,,,,,,,
1483756,2025,2025-05-04,"Terdthai Cricket Ground, Bangkok",1,2.2,Thailand,Hong Kong,A Suwanchonrathi,S Chaturongrattana,Iqra Sahar,4,0,,,,,,,,,
1483756,2025,2025-05-04,"Terdthai Cricket Ground, Bangkok",1,2.3,Thailand,Hong Kong,A Suwanchonrathi,S Chaturongrattana,Iqra Sahar,4,0,,,,,,,,,
1483756,2025,2025-05-04,"Terdthai Cricket Ground, Bangkok",1,2.4,Thailand,Hong Kong,A Suwanchonrathi,S Chaturongrattana,Iqra Sahar,2,0,,,,,,,,,
1483756,2025,2025-05-04,"Terdthai Cricket Ground, Bangkok",1,2.5,Thailand,Hong Kong,A Suwanchonrathi,S Chaturongrattana,Iqra Sahar,1,0,,,,,,,,,
