match_id,season,start_date,venue,innings,ball,batting_team,bowling_team,striker,non_striker,bowler,runs_off_bat,extras,wides,noballs,byes,legbyes,penalty,wicket_type,player_dismissed,other_wicket_type,other_player_dismissed
1448391,2025,2025-05-21,"St Lawrence Ground, Canterbury",1,0.1,West Indies,England,Q Joseph,HK Matthews,LK Bell,1,0,,,,,,,,,
1448391,2025,2025-05-21,"St Lawrence Ground, Canterbury",1,0.2,West Indies,England,HK Matthews,Q Joseph,LK Bell,4,0,,,,,,,,,
1448391,2025,2025-05-21,"St Lawrence Ground, Canterbury",1,0.3,West Indies,England,HK Matthews,Q Joseph,LK Bell,0,0,,,,,,,,,
1448391,2025,2025-05-21,"St Lawrence Ground, Canterbury",1,0.4,West Indies,England,HK Matthews,Q Joseph,LK Bell,0,0,,,,,,,,,
1448391,2025,2025-05-21,"St Lawrence Ground, Canterbury",1,0.5,West Indies,England,HK Matthews,Q Joseph,LK Bell,0,0,,,,,,,,,
1448391,2025,2025-05-21,"St Lawrence Ground, Canterbury",1,0.6,West Indies,England,HK Matthews,Q Joseph,LK Bell,4,0,,,,,,,,,
1448391,2025,2025-05-21,"St Lawrence Ground, Canterbury",1,1.1,West Indies,England,Q Joseph,HK Matthews,CE Dean,0,0,,,,,,,,,
1448391,2025,2025-05-21,"St Lawrence Ground, Canterbury",1,1.2,West Indies,England,Q Joseph,HK Matthews,CE Dean,1,0,,,,,,,,,
1448391,2025,2025-05-21,"St Lawrence Ground, Canterbury",1,1.3,West Indies,England,HK Matthews,Q Joseph,CE Dean,0,0,,,,,,,,,
1448391,2025,2025-05-21,"St Lawrence Ground, Canterbury",1,1.4,West Indies,England,HK Matthews,Q Joseph,CE Dean,0,0,,,,,,,,,
1448391,2025,2025-05-21,"St Lawrence Ground, Canterbury",1,1.5,West Indies,England,HK Matthews,Q Joseph,CE Dean,0,0,,,,,,,,,
1448391,2025,2025-05-21,"St Lawrence Ground, Canterbury",1,1.6,West Indies,England,HK Matthews,Q Joseph,CE Dean,1,0,,,,,,,,,
1448391,2025,2025-05-21,"St Lawrence Ground, Canterbury",1,2.1,West Indies,England,HK Matthews,Q Joseph,LCN Smith,0,0,,,,,,,,,
1448391,2025,2025-05-21,"St Lawrence Ground, Canterbury",1,2.2,West Indies,England,HK Matthews,Q Joseph,LCN Smith,0,0,,,,,,,,,
1448391,2025,2025-05-21,"St Lawrence Ground, Canterbury",1,2.3,West Indies,England,HK Matthews,Q Joseph,LCN Smith,0,0,,,,,,,,,
1448391,2025,2025-05-21,"St Lawrence Ground, Canterbury",1,2.4,West Indies,England,HK Matthews,Q Joseph,LCN Smith,6,0,,,,,,,,,
1448391,2025,2025-05-21,"St Lawrence Ground, Canterbury",1,2.5,West Indies,England,HK Matthews,Q Joseph,LCN Smith,0,0,,,,,,,,,
1448391,2025,2025-05-21,"St Lawrence Ground, Canterbury",1,2.6,West Indies,England,HK Matthews,Q Joseph,LCN Smith,0,0,,,,,,,,,
1448391,2025,2025-05-21,"St Lawrence Ground, Canterbury",1,3.1,West Indies,England,Q Joseph,HK Matthews,LK Bell,0,0,,,,,,caught,Q Joseph,,
1448391,2025,2025-05-21,"St Lawrence Ground, Canterbury",1,3.2,West Indies,England,Z James,HK Matthews,LK Bell,0,0,,,,,,,,,
1448391,2025,2025-05-21,"St Lawrence Ground, Canterbury",1,3.3,West Indies,England,Z James,HK Matthews,LK Bell,0,0,,,,,,caught,Z James,,
1448391,2025,2025-05-21,"St Lawrence Ground, Canterbury",1,3.4,West Indies,England,RMAU Grimmond,HK Matthews,LK Bell,0,0,,,,,,,,,
1448391,2025,2025-05-21,"St Lawrence Ground, Canterbury",1,3.5,West Indies,England,RMAU Grimmond,HK Matthews,LK Bell,0,0,,,,,,,,,
1448391,2025,2025-05-21,"St Lawrence Ground, Canterbury",1,3.6,West Indies,England,RMAU Grimmond,HK Matthews,LK Bell,0,0,,,,,,,,,
1448391,2025,2025-05-21,"St Lawrence Ground, Canterbury",1,4.1,West Indies,England,HK Matthews,RMAU Grimmond,LCN Smith,0,0,,,,,,,,,
1448391,2025,2025-05-21,"St Lawrence Ground, Canterbury",1,4.2,West Indies,England,HK Matthews,RMAU Grimmond,LCN Smith,4,0,,,,,,,,,
1448391,2025,2025-05-21,"St Lawrence Ground, Canterbury",1,4.3,West Indies,England,HK Matthews,RMAU Grimmond,LCN Smith,0,0,,,,,,,,,
1448391,2025,2025-05-21,"St Lawrence Ground, Canterbury",1,4.4,West Indies,England,HK Matthews,RMAU Grimmond,LCN Smith,0,0,,,,,,,,,
1448391,2025,2025-05-21,"St Lawrence Ground, Canterbury",1,4.5,West Indies,England,HK Matthews,RMAU Grimmond,LCN Smith,1,0,,,,,,,,,
1448391,2025,2025-05-21,"St Lawrence Ground, Canterbury",1,4.6,West Indies,England,RMAU Grimmond,HK Matthews,LCN Smith,1,0,,,,,,,,,
1448391,2025,2025-05-21,"St Lawrence Ground, Canterbury",1,5.1,West Indies,England,RMAU Grimmond,HK Matthews,CE Dean,0,0,,,,,,,,,
1448391,2025,2025-05-21,"St Lawrence Ground, Canterbury",1,5.2,West Indies,England,RMAU Grimmond,HK Matthews,CE Dean,1,0,,,,,,,,,
1448391,2025,2025-05-21,"St Lawrence Ground, Canterbury",1,5.3,West Indies,England,HK Matthews,RMAU Grimmond,CE Dean,4,0,,,,,,,,,
1448391,2025,2025-05-21,"St Lawrence Ground, Canterbury",1,5.4,West Indies,England,HK Matthews,RMAU Grimmond,CE Dean,4,0,,,,,,,,,
1448391,2025,2025-05-21,"St Lawrence Ground, Canterbury",1,5.5,West Indies,England,HK Matthews,RMAU Grimmond,CE Dean,4,0,,,,,,,,,
1448391,2025,2025-05-21,"St Lawrence Ground, Canterbury",1,5.6,West Indies,England,HK Matthews,RMAU Grimmond,CE Dean,1,0,,,,,,,,,
1448391,2025,2025-05-21,"St Lawrence Ground, Canterbury",1,6.1,West Indies,England,HK Matthews,RMAU Grimmond,EL Arlott,0,0,,,,,,,,,
1448391,2025,2025-05-21,"St Lawrence Ground, Canterbury",1,6.2,West Indies,England,HK Matthews,RMAU Grimmond,EL Arlott,2,0,,,,,,,,,
