match_id,season,start_date,venue,innings,ball,batting_team,bowling_team,striker,non_striker,bowler,runs_off_bat,extras,wides,noballs,byes,legbyes,penalty,wicket_type,player_dismissed,other_wicket_type,other_player_dismissed
1494129,2025,2025-07-21,"Botswana Cricket Association Oval 2, Gaborone",1,0.1,Rwanda,Malawi,MD Bimenyimana,M Uwase,S Kananji,0,0,,,,,,,,,
1494129,2025,2025-07-21,"Botswana Cricket Association Oval 2, Gaborone",1,0.2,Rwanda,Malawi,MD Bimenyimana,M Uwase,S Kananji,0,0,,,,,,,,,
1494129,2025,2025-07-21,"Botswana Cricket Association Oval 2, Gaborone",1,0.3,Rwanda,Malawi,MD Bimenyimana,M Uwase,S Kananji,0,1,,,,1,,,,,
1494129,2025,2025-07-21,"Botswana Cricket Association Oval 2, Gaborone",1,0.4,Rwanda,Malawi,M Uwase,MD Bimenyimana,S Kananji,0,0,,,,,,,,,
1494129,2025,2025-07-21,"Botswana Cricket Association Oval 2, Gaborone",1,0.5,Rwanda,Malawi,M Uwase,MD Bimenyimana,S Kananji,0,0,,,,,,lbw,M Uwase,,
1494129,2025,2025-07-21,"Botswana Cricket Association Oval 2, Gaborone",1,0.6,Rwanda,Malawi,G Ishimwe,MD Bimenyimana,S Kananji,0,0,,,,,,,,,
1494129,2025,2025-07-21,"Botswana Cricket Association Oval 2, Gaborone",1,0.7,Rwanda,Malawi,G Ishimwe,MD Bimenyimana,S Kananji,0,0,,,,,,,,,
1494129,2025,2025-07-21,"Botswana Cricket Association Oval 2, Gaborone",1,1.1,Rwanda,Malawi,MD Bimenyimana,G Ishimwe,E Kabwere,0,0,,,,,,,,,
1494129,2025,2025-07-21,"Botswana Cricket Association Oval 2, Gaborone",1,1.2,Rwanda,Malawi,MD Bimenyimana,G Ishimwe,E Kabwere,0,1,1,,,,,,,,
1494129,2025,2025-07-21,"Botswana Cricket Association Oval 2, Gaborone",1,1.3,Rwanda,Malawi,MD Bimenyimana,G Ishimwe,E Kabwere,0,1,1,,,,,,,,
1494129,2025,2025-07-21,"Botswana Cricket Association Oval 2, Gaborone",1,1.4,Rwanda,Malawi,MD Bimenyimana,G Ishimwe,E Kabwere,0,0,,,,,,,,,
1494129,2025,2025-07-21,"Botswana Cricket Association Oval 2, Gaborone",1,1.5,Rwanda,Malawi,MD Bimenyimana,G Ishimwe,E Kabwere,0,0,,,,,,,,,
1494129,2025,2025-07-21,"Botswana Cricket Association Oval 2, Gaborone",1,1.6,Rwanda,Malawi,MD Bimenyimana,G Ishimwe,E Kabwere,1,0,,,,,,,,,
1494129,2025,2025-07-21,"Botswana Cricket Association Oval 2, Gaborone",1,1.7,Rwanda,Malawi,G Ishimwe,MD Bimenyimana,E Kabwere,1,0,,,,,,,,,
1494129,2025,2025-07-21,"Botswana Cricket Association Oval 2, Gaborone",1,1.8,Rwanda,Malawi,MD Bimenyimana,G Ishimwe,E Kabwere,0,0,,,,,,,,,
1494129,2025,2025-07-21,"Botswana Cricket Association Oval 2, Gaborone",1,2.1,Rwanda,Malawi,G Ishimwe,MD Bimenyimana,S Kananji,0,0,,,,,,,,,
1494129,2025,2025-07-21,"Botswana Cricket Association Oval 2, Gaborone",1,2.2,Rwanda,Malawi,G Ishimwe,MD Bimenyimana,S Kananji,0,0,,,,,,,,,
1494129,2025,2025-07-21,"Botswana Cricket Association Oval 2, Gaborone",1,2.3,Rwanda,Malawi,G Ishimwe,MD Bimenyimana,S Kananji,0,5,5,,,,,,,,
