match_id,season,start_date,venue,innings,ball,batting_team,bowling_team,striker,non_striker,bowler,runs_off_bat,extras,wides,noballs,byes,legbyes,penalty,wicket_type,player_dismissed,other_wicket_type,other_player_dismissed
1483065,2025,2025-05-03,"Scott Page Field, Vinor",1,0.1,Czech Republic,Cyprus,Z Franova,P Choudhary,D Koralalage,0,0,,,,,,,,,
1483065,2025,2025-05-03,"Scott Page Field, Vinor",1,0.2,Czech Republic,Cyprus,Z Franova,P Choudhary,D Koralalage,1,0,,,,,,,,,
1483065,2025,2025-05-03,"Scott Page Field, Vinor",1,0.3,Czech Republic,Cyprus,P Choudhary,Z Franova,D Koralalage,0,2,2,,,,,,,,
1483065,2025,2025-05-03,"Scott Page Field, Vinor",1,0.4,Czech Republic,Cyprus,Z Franova,P Choudhary,D Koralalage,0,0,,,,,,,,,
1483065,2025,2025-05-03,"Scott Page Field, Vinor",1,0.5,Czech Republic,Cyprus,Z Franova,P Choudhary,D Koralalage,0,0,,,,,,,,,
1483065,2025,2025-05-03,"Scott Page Field, Vinor",1,0.6,Czech Republic,Cyprus,Z Franova,P Choudhary,D Koralalage,0,0,,,,,,,,,
1483065,2025,2025-05-03,"Scott Page Field, Vinor",1,0.7,Czech Republic,Cyprus,Z Franova,P Choudhary,D Koralalage,0,0,,,,,,,,,
1483065,2025,2025-05-03,"Scott Page Field, Vinor",1,1.1,Czech Republic,Cyprus,P Choudhary,Z Franova,S Dunukedeniya,0,1,,1,,,,,,,
1483065,2025,2025-05-03,"Scott Page Field, Vinor",1,1.2,Czech Republic,Cyprus,P Choudhary,Z Franova,S Dunukedeniya,0,1,1,,,,,,,,
1483065,2025,2025-05-03,"Scott Page Field, Vinor",1,1.3,Czech Republic,Cyprus,P Choudhary,Z Franova,S Dunukedeniya,0,0,,,,,,,,,
1483065,2025,2025-05-03,"Scott Page Field, Vinor",1,1.4,Czech Republic,Cyprus,P Choudhary,Z Franova,S Dunukedeniya,0,0,,,,,,,,,
1483065,2025,2025-05-03,"Scott Page Field, Vinor",1,1.5,Czech Republic,Cyprus,P Choudhary,Z Franova,S Dunukedeniya,0,0,,,,,,,,,
1483065,2025,2025-05-03,"Scott Page Field, Vinor",1,1.6,Czech Republic,Cyprus,P Choudhary,Z Franova,S Dunukedeniya,0,0,,,,,,bowled,P Choudhary,,
1483065,2025,2025-05-03,"Scott Page Field, Vinor",1,1.7,Czech Republic,Cyprus,E Kuncova,Z Franova,S Dunukedeniya,0,0,,,,,,,,,
1483065,2025,2025-05-03,"Scott Page Field, Vinor",1,1.8,Czech Republic,Cyprus,E Kuncova,Z Franova,S Dunukedeniya,1,0,,,,,,,,,
1483065,2025,2025-05-03,"Scott Page Field, Vinor",1,2.1,Czech Republic,Cyprus,E Kuncova,Z Franova,D Koralalage,0,0,,,,,,,,,
1483065,2025,2025-05-03,"Scott Page Field, Vinor",1,2.2,Czech Republic,Cyprus,E Kuncova,Z Franova,D Koralalage,0,0,,,,,,bowled,E Kuncova,,
1483065,2025,2025-05-03,"Scott Page Field, Vinor",1,2.3,Czech Republic,Cyprus,R Pavlickova,Z Franova,D Koralalage,0,0,,,,,,,,,
