match_id,season,start_date,venue,innings,ball,batting_team,bowling_team,striker,non_striker,bowler,runs_off_bat,extras,wides,noballs,byes,legbyes,penalty,wicket_type,player_dismissed,other_wicket_type,other_player_dismissed
1487698,2025,2025-06-04,"Gahanga B Ground, Rwanda",1,0.1,Cameroon,Uganda,MLN Sissako,BMA Mbida,K Amuge,1,0,,,,,,,,,
1487698,2025,2025-06-04,"Gahanga B Ground, Rwanda",1,0.2,Cameroon,Uganda,BMA Mbida,MLN Sissako,K Amuge,4,0,,,,,,,,,
1487698,2025,2025-06-04,"Gahanga B Ground, Rwanda",1,0.3,Cameroon,Uganda,BMA Mbida,MLN Sissako,K Amuge,1,0,,,,,,,,,
1487698,2025,2025-06-04,"Gahanga B Ground, Rwanda",1,0.4,Cameroon,Uganda,MLN Sissako,BMA Mbida,K Amuge,0,0,,,,,,,,,
1487698,2025,2025-06-04,"Gahanga B Ground, Rwanda",1,0.5,Cameroon,Uganda,MLN Sissako,BMA Mbida,K Amuge,1,0,,,,,,,,,
1487698,2025,2025-06-04,"Gahanga B Ground, Rwanda",1,0.6,Cameroon,Uganda,BMA Mbida,MLN Sissako,K Amuge,1,0,,,,,,,,,
1487698,2025,2025-06-04,"Gahanga B Ground, Rwanda",1,1.1,Cameroon,Uganda,BMA Mbida,MLN Sissako,S Walaza,0,0,,,,,,,,,
1487698,2025,2025-06-04,"Gahanga B Ground, Rwanda",1,1.2,Cameroon,Uganda,BMA Mbida,MLN Sissako,S Walaza,0,0,,,,,,caught,BMA Mbida,,
1487698,2025,2025-06-04,"Gahanga B Ground, Rwanda",1,1.3,Cameroon,Uganda,B Waluma,MLN Sissako,S Walaza,0,0,,,,,,,,,
1487698,2025,2025-06-04,"Gahanga B Ground, Rwanda",1,1.4,Cameroon,Uganda,B Waluma,MLN Sissako,S Walaza,1,0,,,,,,,,,
1487698,2025,2025-06-04,"Gahanga B Ground, Rwanda",1,1.5,Cameroon,Uganda,MLN Sissako,B Waluma,S Walaza,0,0,,,,,,,,,
1487698,2025,2025-06-04,"Gahanga B Ground, Rwanda",1,1.6,Cameroon,Uganda,MLN Sissako,B Waluma,S Walaza,0,0,,,,,,,,,
1487698,2025,2025-06-04,"Gahanga B Ground, Rwanda",1,2.1,Cameroon,Uganda,B Waluma,MLN Sissako,K Amuge,0,0,,,,,,,,,
1487698,2025,2025-06-04,"Gahanga B Ground, Rwanda",1,2.2,Cameroon,Uganda,B Waluma,MLN Sissako,K Amuge,0,0,,,,,,,,,
1487698,2025,2025-06-04,"Gahanga B Ground, Rwanda",1,2.3,Cameroon,Uganda,B Waluma,MLN Sissako,K Amuge,0,0,,,,,,,,,
1487698,2025,2025-06-04,"Gahanga B Ground, Rwanda",1,2.4,Cameroon,Uganda,B Waluma,MLN Sissako,K Amuge,0,0,,,,,,,,,
