match_id,season,start_date,venue,innings,ball,batting_team,bowling_team,striker,non_striker,bowler,runs_off_bat,extras,wides,noballs,byes,legbyes,penalty,wicket_type,player_dismissed,other_wicket_type,other_player_dismissed
1514526,2025/26,2025-12-18,Al Amerat Cricket Ground Oman Cricket (Ministry Turf 1),1,0.1,Saudi Arabia,Kuwait,Mashael Waqas,Abeer Maryam,Maryam Omar,0,0,,,,,,,,,
1514526,2025/26,2025-12-18,Al Amerat Cricket Ground Oman Cricket (Ministry Turf 1),1,0.2,Saudi Arabia,Kuwait,Mashael Waqas,Abeer Maryam,Maryam Omar,0,0,,,,,,,,,
1514526,2025/26,2025-12-18,Al Amerat Cricket Ground Oman Cricket (Ministry Turf 1),1,0.3,Saudi Arabia,Kuwait,Mashael Waqas,Abeer Maryam,Maryam Omar,0,0,,,,,,,,,
1514526,2025/26,2025-12-18,Al Amerat Cricket Ground Oman Cricket (Ministry Turf 1),1,0.4,Saudi Arabia,Kuwait,Mashael Waqas,Abeer Maryam,Maryam Omar,0,0,,,,,,run out,Abeer Maryam,,
1514526,2025/26,2025-12-18,Al Amerat Cricket Ground Oman Cricket (Ministry Turf 1),1,0.5,Saudi Arabia,Kuwait,Nimra Ghazanfar,Mashael Waqas,Maryam Omar,0,0,,,,,,,,,
1514526,2025/26,2025-12-18,Al Amerat Cricket Ground Oman Cricket (Ministry Turf 1),1,0.6,Saudi Arabia,Kuwait,Nimra Ghazanfar,Mashael Waqas,Maryam Omar,0,0,,,,,,,,,
1514526,2025/26,2025-12-18,Al Amerat Cricket Ground Oman Cricket (Ministry Turf 1),1,1.1,Saudi Arabia,Kuwait,Mashael Waqas,Nimra Ghazanfar,CJ Dias,0,0,,,,,,,,,
1514526,2025/26,2025-12-18,Al Amerat Cricket Ground Oman Cricket (Ministry Turf 1),1,1.2,Saudi Arabia,Kuwait,Mashael Waqas,Nimra Ghazanfar,CJ Dias,0,1,1.0,,,,,,,,
1514526,2025/26,2025-12-18,Al Amerat Cricket Ground Oman Cricket (Ministry Turf 1),1,1.3,Saudi Arabia,Kuwait,Mashael Waqas,Nimra Ghazanfar,CJ Dias,0,1,1.0,,,,,,,,
1514526,2025/26,2025-12-18,Al Amerat Cricket Ground Oman Cricket (Ministry Turf 1),1,1.4,Saudi Arabia,Kuwait,Mashael Waqas,Nimra Ghazanfar,CJ Dias,0,0,,,,,,,,,
1514526,2025/26,2025-12-18,Al Amerat Cricket Ground Oman Cricket (Ministry Turf 1),1,1.5,Saudi Arabia,Kuwait,Mashael Waqas,Nimra Ghazanfar,CJ Dias,0,0,,,,,,,,,
1514526,2025/26,2025-12-18,Al Amerat Cricket Ground Oman Cricket (Ministry Turf 1),1,1.6,Saudi Arabia,Kuwait,Mashael Waqas,Nimra Ghazanfar,CJ Dias,0,1,1.0,,,,,,,,
1514526,2025/26,2025-12-18,Al Amerat Cricket Ground Oman Cricket (Ministry Turf 1),1,1.7,Saudi Arabia,Kuwait,Mashael Waqas,Nimra Ghazanfar,CJ Dias,0,1,1.0,,,,,,,,
1514526,2025/26,2025-12-18,Al Amerat Cricket Ground Oman Cricket (Ministry Turf 1),1,1.8,Saudi Arabia,Kuwait,Mashael Waqas,Nimra Ghazanfar,CJ Dias,0,0,,,,,,,,,
1514526,2025/26,2025-12-18,Al Amerat Cricket Ground Oman Cricket (Ministry Turf 1),1,1.9,Saudi Arabia,Kuwait,Mashael Waqas,Nimra Ghazanfar,CJ Dias,0,0,,,,,,,,,
1514526,2025/26,2025-12-18,Al Amerat Cricket Ground Oman Cricket (Ministry Turf 1),1,1.1,Saudi Arabia,Kuwait,Mashael Waqas,Nimra Ghazanfar,CJ Dias,0,1,1.0,,,,,,,,
1514526,2025/26,2025-12-18,Al Amerat Cricket Ground Oman Cricket (Ministry Turf 1),1,1.11,Saudi Arabia,Kuwait,Mashael Waqas,Nimra Ghazanfar,CJ Dias,0,0,,,,,,,,,
